responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source,postcode
9529,8,plane,plane,target,lower-left,1XKPmPrA,orderA,1,flugzeug,3.24,low,m,5.68104038329911,5,mpi,04103
2632,9,paintbrush,paintbrush,target,lower-left,1XKPmPrA,orderA,1,pinsel,3.43,low,m,5.68104038329911,5,mpi,04103
4628,10,telephone,telephone,target,upper-right,1XKPmPrA,orderA,1,telefon,3.53,middle,m,5.68104038329911,5,mpi,04103
1978,11,snake,snake,target,upper-left,1XKPmPrA,orderA,1,schlange,2,low,m,5.68104038329911,5,mpi,04103
2057,12,carrot,carrot,target,lower-right,1XKPmPrA,orderA,1,möhre,3.36,low,m,5.68104038329911,5,mpi,04103
1918,13,star,star,target,upper-left,1XKPmPrA,orderA,1,stern,3.29,low,m,5.68104038329911,5,mpi,04103
1660,14,scissors,scissors,target,upper-right,1XKPmPrA,orderA,1,schere,3.38,low,m,5.68104038329911,5,mpi,04103
1870,15,tiger,tiger,target,upper-right,1XKPmPrA,orderA,1,tiger,3.88,middle,m,5.68104038329911,5,mpi,04103
2077,16,bone,bone,target,lower-right,1XKPmPrA,orderA,1,knochen,4.64,middle,m,5.68104038329911,5,mpi,04103
2087,17,apple,apple,target,upper-left,1XKPmPrA,orderA,1,apfel,2.71,low,m,5.68104038329911,5,mpi,04103
2185,18,fish,fish,target,lower-left,1XKPmPrA,orderA,1,fisch,2.76,low,m,5.68104038329911,5,mpi,04103
1951,19,ant,ant,target,upper-right,1XKPmPrA,orderA,1,ameise,4.6,middle,m,5.68104038329911,5,mpi,04103
1867,20,belt,belt,target,lower-right,1XKPmPrA,orderA,1,gürtel,4.11,middle,m,5.68104038329911,5,mpi,04103
2984,21,fryingpan,fryingpan,target,upper-left,1XKPmPrA,orderA,1,pfanne,4.16,middle,m,5.68104038329911,5,mpi,04103
2535,22,zebra,zebra,target,upper-right,1XKPmPrA,orderA,1,zebra,3.65,middle,m,5.68104038329911,5,mpi,04103
3344,23,needle,needle,target,upper-left,1XKPmPrA,orderA,1,nadel,4.22,middle,m,5.68104038329911,5,mpi,04103
2885,24,bicycle,bicycle,target,upper-right,1XKPmPrA,orderA,1,fahrrad,3.8,middle,m,5.68104038329911,5,mpi,04103
3174,25,ladder,ladder,target,upper-right,1XKPmPrA,orderA,1,leiter,4.47,middle,m,5.68104038329911,5,mpi,04103
3019,26,battery,battery,target,lower-right,1XKPmPrA,orderA,1,batterie,5.94,middle,m,5.68104038329911,5,mpi,04103
2164,27,elk,elk,target,upper-left,1XKPmPrA,orderA,1,elch,6.28,high,m,5.68104038329911,5,mpi,04103
7729,28,choir,orchestra,dist1,lower-right,1XKPmPrA,orderA,0,chor,7.19,high,m,5.68104038329911,5,mpi,04103
3089,29,kangaroo,kangaroo,target,lower-left,1XKPmPrA,orderA,1,känguru,5.89,middle,m,5.68104038329911,5,mpi,04103
2489,30,ventilator,ventilator,target,upper-right,1XKPmPrA,orderA,1,ventilator,6.59,high,m,5.68104038329911,5,mpi,04103
6041,31,arugula,dracula,dist2,upper-left,1XKPmPrA,orderA,0,rucola,6.18,high,m,5.68104038329911,5,mpi,04103
3470,32,flag,flag,target,lower-right,1XKPmPrA,orderA,1,flagge,5.86,middle,m,5.68104038329911,5,mpi,04103
1791,33,giraffe,giraffe,target,upper-left,1XKPmPrA,orderA,1,giraffe,3.79,middle,m,5.68104038329911,5,mpi,04103
2017,34,palmtree,palmtree,target,lower-left,1XKPmPrA,orderA,1,palme,6.57,high,m,5.68104038329911,5,mpi,04103
1930,35,pineapple,pineapple,target,lower-right,1XKPmPrA,orderA,1,ananas,4.1,middle,m,5.68104038329911,5,mpi,04103
3996,36,ocean,ocean,target,upper-left,1XKPmPrA,orderA,1,ozean,6.46,high,m,5.68104038329911,5,mpi,04103
10454,37,gazelle,dragonfly,dist2,upper-left,1XKPmPrA,orderA,0,gazelle,6.31,high,m,5.68104038329911,5,mpi,04103
3520,38,ruler,ruler,target,lower-left,1XKPmPrA,orderA,1,lineal,4.9,middle,m,5.68104038329911,5,mpi,04103
4828,39,badger,badger,target,lower-left,1XKPmPrA,orderA,1,dachs,6.17,high,m,5.68104038329911,5,mpi,04103
5436,40,chanterelle,chanterelle,target,upper-left,1XKPmPrA,orderA,1,pfifferling,7.13,high,m,5.68104038329911,5,mpi,04103
10192,41,ruin,ruin,target,lower-right,1XKPmPrA,orderA,1,ruine,6.21,high,m,5.68104038329911,5,mpi,04103
2882,42,labyrinth,labyrinth,target,lower-left,1XKPmPrA,orderA,1,labyrinth,6.63,high,m,5.68104038329911,5,mpi,04103
2572,43,mushroom,mushroom,target,lower-right,1XKPmPrA,orderA,1,pilz,3.67,middle,m,5.68104038329911,5,mpi,04103
6563,44,orchid,orchid,target,lower-left,1XKPmPrA,orderA,1,orchidee,9.76,high,m,5.68104038329911,5,mpi,04103
3518,45,zucchini,zucchini,target,upper-right,1XKPmPrA,orderA,1,zucchini,5.95,middle,m,5.68104038329911,5,mpi,04103
6029,46,kayak,kayak,target,upper-left,1XKPmPrA,orderA,1,kajak,8.82,high,m,5.68104038329911,5,mpi,04103
5271,47,lobster,lobster,target,upper-right,1XKPmPrA,orderA,1,hummer,8,high,m,5.68104038329911,5,mpi,04103
7382,48,jaguar,jaguar,target,lower-right,1XKPmPrA,orderA,1,jaguar,7.64,high,m,5.68104038329911,5,mpi,04103
6379,49,carnation,compass,dist3,upper-left,1XKPmPrA,orderA,0,nelke,7.82,high,m,5.68104038329911,5,mpi,04103
10418,50,satellite,cell,dist3,lower-left,1XKPmPrA,orderA,0,satellit,8.94,high,m,5.68104038329911,5,mpi,04103
5884,51,flounder,flounder,target,lower-right,1XKPmPrA,orderA,1,flunder,6.95,high,m,5.68104038329911,5,mpi,04103
8210,52,cello,marshmallow,dist2,upper-right,1XKPmPrA,orderA,0,cello,8.67,high,m,5.68104038329911,5,mpi,04103
5106,1,squirrel,squirrel,target,lower-left,2qBznRbX,orderA,1,eichhörnchen,2.6,low,m,7.84394250513347,7,mpi,04103
4281,2,cap,cap,target,upper-right,2qBznRbX,orderA,1,mütze,1.95,low,m,7.84394250513347,7,mpi,04103
3960,3,door,door,target,lower-left,2qBznRbX,orderA,1,tür,3.12,low,m,7.84394250513347,7,mpi,04103
4114,4,stairs,stairs,target,lower-right,2qBznRbX,orderA,1,treppe,3.25,low,m,7.84394250513347,7,mpi,04103
4763,5,desk,desk,target,lower-left,2qBznRbX,orderA,1,schreibtisch,3.2,low,m,7.84394250513347,7,mpi,04103
3136,6,strawberry,strawberry,target,upper-left,2qBznRbX,orderA,1,erdbeere,3.47,low,m,7.84394250513347,7,mpi,04103
2834,7,eye,eye,target,upper-left,2qBznRbX,orderA,1,auge,2.69,low,m,7.84394250513347,7,mpi,04103
3024,8,plane,plane,target,lower-left,2qBznRbX,orderA,1,flugzeug,3.24,low,m,7.84394250513347,7,mpi,04103
2996,9,paintbrush,paintbrush,target,lower-left,2qBznRbX,orderA,1,pinsel,3.43,low,m,7.84394250513347,7,mpi,04103
2809,10,telephone,telephone,target,upper-right,2qBznRbX,orderA,1,telefon,3.53,middle,m,7.84394250513347,7,mpi,04103
2704,11,snake,snake,target,upper-left,2qBznRbX,orderA,1,schlange,2,low,m,7.84394250513347,7,mpi,04103
3103,12,carrot,carrot,target,lower-right,2qBznRbX,orderA,1,möhre,3.36,low,m,7.84394250513347,7,mpi,04103
2560,13,star,star,target,upper-left,2qBznRbX,orderA,1,stern,3.29,low,m,7.84394250513347,7,mpi,04103
2782,14,scissors,scissors,target,upper-right,2qBznRbX,orderA,1,schere,3.38,low,m,7.84394250513347,7,mpi,04103
5341,15,tiger,tiger,target,upper-right,2qBznRbX,orderA,1,tiger,3.88,middle,m,7.84394250513347,7,mpi,04103
4810,16,bone,bone,target,lower-right,2qBznRbX,orderA,1,knochen,4.64,middle,m,7.84394250513347,7,mpi,04103
3539,17,apple,apple,target,upper-left,2qBznRbX,orderA,1,apfel,2.71,low,m,7.84394250513347,7,mpi,04103
2922,18,fish,fish,target,lower-left,2qBznRbX,orderA,1,fisch,2.76,low,m,7.84394250513347,7,mpi,04103
2621,19,ant,ant,target,upper-right,2qBznRbX,orderA,1,ameise,4.6,middle,m,7.84394250513347,7,mpi,04103
4878,20,belt,belt,target,lower-right,2qBznRbX,orderA,1,gürtel,4.11,middle,m,7.84394250513347,7,mpi,04103
4471,21,fryingpan,fryingpan,target,upper-left,2qBznRbX,orderA,1,pfanne,4.16,middle,m,7.84394250513347,7,mpi,04103
3258,22,zebra,zebra,target,upper-right,2qBznRbX,orderA,1,zebra,3.65,middle,m,7.84394250513347,7,mpi,04103
3906,23,needle,needle,target,upper-left,2qBznRbX,orderA,1,nadel,4.22,middle,m,7.84394250513347,7,mpi,04103
3902,24,bicycle,bicycle,target,upper-right,2qBznRbX,orderA,1,fahrrad,3.8,middle,m,7.84394250513347,7,mpi,04103
3981,25,ladder,ladder,target,upper-right,2qBznRbX,orderA,1,leiter,4.47,middle,m,7.84394250513347,7,mpi,04103
3918,26,battery,battery,target,lower-right,2qBznRbX,orderA,1,batterie,5.94,middle,m,7.84394250513347,7,mpi,04103
6086,27,elk,elk,target,upper-left,2qBznRbX,orderA,1,elch,6.28,high,m,7.84394250513347,7,mpi,04103
3082,28,choir,choir,target,upper-right,2qBznRbX,orderA,1,chor,7.19,high,m,7.84394250513347,7,mpi,04103
2804,29,kangaroo,kangaroo,target,lower-left,2qBznRbX,orderA,1,känguru,5.89,middle,m,7.84394250513347,7,mpi,04103
6916,30,ventilator,ventilator,target,upper-right,2qBznRbX,orderA,1,ventilator,6.59,high,m,7.84394250513347,7,mpi,04103
5542,31,arugula,arugula,target,lower-right,2qBznRbX,orderA,1,rucola,6.18,high,m,7.84394250513347,7,mpi,04103
3776,32,flag,flag,target,lower-right,2qBznRbX,orderA,1,flagge,5.86,middle,m,7.84394250513347,7,mpi,04103
5880,33,giraffe,giraffe,target,upper-left,2qBznRbX,orderA,1,giraffe,3.79,middle,m,7.84394250513347,7,mpi,04103
3570,34,palmtree,palmtree,target,lower-left,2qBznRbX,orderA,1,palme,6.57,high,m,7.84394250513347,7,mpi,04103
4771,35,pineapple,pineapple,target,lower-right,2qBznRbX,orderA,1,ananas,4.1,middle,m,7.84394250513347,7,mpi,04103
2988,36,ocean,ocean,target,upper-left,2qBznRbX,orderA,1,ozean,6.46,high,m,7.84394250513347,7,mpi,04103
7056,37,gazelle,gazelle,target,lower-right,2qBznRbX,orderA,1,gazelle,6.31,high,m,7.84394250513347,7,mpi,04103
3076,38,ruler,ruler,target,lower-left,2qBznRbX,orderA,1,lineal,4.9,middle,m,7.84394250513347,7,mpi,04103
2805,39,badger,badger,target,lower-left,2qBznRbX,orderA,1,dachs,6.17,high,m,7.84394250513347,7,mpi,04103
3778,40,chanterelle,chanterelle,target,upper-left,2qBznRbX,orderA,1,pfifferling,7.13,high,m,7.84394250513347,7,mpi,04103
6732,41,ruin,ruin,target,lower-right,2qBznRbX,orderA,1,ruine,6.21,high,m,7.84394250513347,7,mpi,04103
6316,42,labyrinth,labyrinth,target,lower-left,2qBznRbX,orderA,1,labyrinth,6.63,high,m,7.84394250513347,7,mpi,04103
5805,43,mushroom,mushroom,target,lower-right,2qBznRbX,orderA,1,pilz,3.67,middle,m,7.84394250513347,7,mpi,04103
22911,44,orchid,shrub,dist1,upper-left,2qBznRbX,orderA,0,orchidee,9.76,high,m,7.84394250513347,7,mpi,04103
4538,45,zucchini,zucchini,target,upper-right,2qBznRbX,orderA,1,zucchini,5.95,middle,m,7.84394250513347,7,mpi,04103
4040,46,kayak,kayak,target,upper-left,2qBznRbX,orderA,1,kajak,8.82,high,m,7.84394250513347,7,mpi,04103
3061,47,lobster,lobster,target,upper-right,2qBznRbX,orderA,1,hummer,8,high,m,7.84394250513347,7,mpi,04103
9944,48,jaguar,jaguar,target,lower-right,2qBznRbX,orderA,1,jaguar,7.64,high,m,7.84394250513347,7,mpi,04103
5517,49,carnation,carnation,target,upper-right,2qBznRbX,orderA,1,nelke,7.82,high,m,7.84394250513347,7,mpi,04103
8578,50,satellite,satellite,target,upper-left,2qBznRbX,orderA,1,satellit,8.94,high,m,7.84394250513347,7,mpi,04103
4416,51,flounder,flounder,target,lower-right,2qBznRbX,orderA,1,flunder,6.95,high,m,7.84394250513347,7,mpi,04103
4161,52,cello,cello,target,lower-left,2qBznRbX,orderA,1,cello,8.67,high,m,7.84394250513347,7,mpi,04103
5111,1,squirrel,squirrel,target,lower-left,2WQeN9gW,orderA,1,eichhörnchen,2.6,low,f,7.737166324435318,7,mpi,04103
4663,2,cap,cap,target,upper-right,2WQeN9gW,orderA,1,mütze,1.95,low,f,7.737166324435318,7,mpi,04103
4684,3,door,door,target,lower-left,2WQeN9gW,orderA,1,tür,3.12,low,f,7.737166324435318,7,mpi,04103
4486,4,stairs,stairs,target,lower-right,2WQeN9gW,orderA,1,treppe,3.25,low,f,7.737166324435318,7,mpi,04103
4405,5,desk,desk,target,lower-left,2WQeN9gW,orderA,1,schreibtisch,3.2,low,f,7.737166324435318,7,mpi,04103
4893,6,strawberry,strawberry,target,upper-left,2WQeN9gW,orderA,1,erdbeere,3.47,low,f,7.737166324435318,7,mpi,04103
3920,7,eye,eye,target,upper-left,2WQeN9gW,orderA,1,auge,2.69,low,f,7.737166324435318,7,mpi,04103
3453,8,plane,plane,target,lower-left,2WQeN9gW,orderA,1,flugzeug,3.24,low,f,7.737166324435318,7,mpi,04103
3106,9,paintbrush,paintbrush,target,lower-left,2WQeN9gW,orderA,1,pinsel,3.43,low,f,7.737166324435318,7,mpi,04103
2942,10,telephone,telephone,target,upper-right,2WQeN9gW,orderA,1,telefon,3.53,middle,f,7.737166324435318,7,mpi,04103
2760,11,snake,snake,target,upper-left,2WQeN9gW,orderA,1,schlange,2,low,f,7.737166324435318,7,mpi,04103
3849,12,carrot,carrot,target,lower-right,2WQeN9gW,orderA,1,möhre,3.36,low,f,7.737166324435318,7,mpi,04103
2981,13,star,star,target,upper-left,2WQeN9gW,orderA,1,stern,3.29,low,f,7.737166324435318,7,mpi,04103
3043,14,scissors,scissors,target,upper-right,2WQeN9gW,orderA,1,schere,3.38,low,f,7.737166324435318,7,mpi,04103
2639,15,tiger,tiger,target,upper-right,2WQeN9gW,orderA,1,tiger,3.88,middle,f,7.737166324435318,7,mpi,04103
3256,16,bone,bone,target,lower-right,2WQeN9gW,orderA,1,knochen,4.64,middle,f,7.737166324435318,7,mpi,04103
3314,17,apple,apple,target,upper-left,2WQeN9gW,orderA,1,apfel,2.71,low,f,7.737166324435318,7,mpi,04103
2575,18,fish,fish,target,lower-left,2WQeN9gW,orderA,1,fisch,2.76,low,f,7.737166324435318,7,mpi,04103
2350,19,ant,ant,target,upper-right,2WQeN9gW,orderA,1,ameise,4.6,middle,f,7.737166324435318,7,mpi,04103
2885,20,belt,belt,target,lower-right,2WQeN9gW,orderA,1,gürtel,4.11,middle,f,7.737166324435318,7,mpi,04103
4248,21,fryingpan,fryingpan,target,upper-left,2WQeN9gW,orderA,1,pfanne,4.16,middle,f,7.737166324435318,7,mpi,04103
3629,22,zebra,zebra,target,upper-right,2WQeN9gW,orderA,1,zebra,3.65,middle,f,7.737166324435318,7,mpi,04103
3988,23,needle,needle,target,upper-left,2WQeN9gW,orderA,1,nadel,4.22,middle,f,7.737166324435318,7,mpi,04103
3859,24,bicycle,bicycle,target,upper-right,2WQeN9gW,orderA,1,fahrrad,3.8,middle,f,7.737166324435318,7,mpi,04103
4774,25,ladder,ladder,target,upper-right,2WQeN9gW,orderA,1,leiter,4.47,middle,f,7.737166324435318,7,mpi,04103
3586,26,battery,battery,target,lower-right,2WQeN9gW,orderA,1,batterie,5.94,middle,f,7.737166324435318,7,mpi,04103
3371,27,elk,elk,target,upper-left,2WQeN9gW,orderA,1,elch,6.28,high,f,7.737166324435318,7,mpi,04103
2964,28,choir,choir,target,upper-right,2WQeN9gW,orderA,1,chor,7.19,high,f,7.737166324435318,7,mpi,04103
2958,29,kangaroo,kangaroo,target,lower-left,2WQeN9gW,orderA,1,känguru,5.89,middle,f,7.737166324435318,7,mpi,04103
3116,30,ventilator,ventilator,target,upper-right,2WQeN9gW,orderA,1,ventilator,6.59,high,f,7.737166324435318,7,mpi,04103
5323,31,arugula,brusselsprouts,dist1,lower-left,2WQeN9gW,orderA,0,rucola,6.18,high,f,7.737166324435318,7,mpi,04103
3385,32,flag,flag,target,lower-right,2WQeN9gW,orderA,1,flagge,5.86,middle,f,7.737166324435318,7,mpi,04103
4623,33,giraffe,giraffe,target,upper-left,2WQeN9gW,orderA,1,giraffe,3.79,middle,f,7.737166324435318,7,mpi,04103
3353,34,palmtree,palmtree,target,lower-left,2WQeN9gW,orderA,1,palme,6.57,high,f,7.737166324435318,7,mpi,04103
2745,35,pineapple,pineapple,target,lower-right,2WQeN9gW,orderA,1,ananas,4.1,middle,f,7.737166324435318,7,mpi,04103
3830,36,ocean,ocean,target,upper-left,2WQeN9gW,orderA,1,ozean,6.46,high,f,7.737166324435318,7,mpi,04103
6087,37,gazelle,gazelle,target,lower-right,2WQeN9gW,orderA,1,gazelle,6.31,high,f,7.737166324435318,7,mpi,04103
2808,38,ruler,ruler,target,lower-left,2WQeN9gW,orderA,1,lineal,4.9,middle,f,7.737166324435318,7,mpi,04103
2691,39,badger,badger,target,lower-left,2WQeN9gW,orderA,1,dachs,6.17,high,f,7.737166324435318,7,mpi,04103
3511,40,chanterelle,chanterelle,target,upper-left,2WQeN9gW,orderA,1,pfifferling,7.13,high,f,7.737166324435318,7,mpi,04103
4334,41,ruin,ruin,target,lower-right,2WQeN9gW,orderA,1,ruine,6.21,high,f,7.737166324435318,7,mpi,04103
4580,42,labyrinth,labyrinth,target,lower-left,2WQeN9gW,orderA,1,labyrinth,6.63,high,f,7.737166324435318,7,mpi,04103
3063,43,mushroom,mushroom,target,lower-right,2WQeN9gW,orderA,1,pilz,3.67,middle,f,7.737166324435318,7,mpi,04103
7686,44,orchid,orchid,target,lower-left,2WQeN9gW,orderA,1,orchidee,9.76,high,f,7.737166324435318,7,mpi,04103
4177,45,zucchini,zucchini,target,upper-right,2WQeN9gW,orderA,1,zucchini,5.95,middle,f,7.737166324435318,7,mpi,04103
3130,46,kayak,kayak,target,upper-left,2WQeN9gW,orderA,1,kajak,8.82,high,f,7.737166324435318,7,mpi,04103
2762,47,lobster,lobster,target,upper-right,2WQeN9gW,orderA,1,hummer,8,high,f,7.737166324435318,7,mpi,04103
5001,48,jaguar,panther,dist1,lower-left,2WQeN9gW,orderA,0,jaguar,7.64,high,f,7.737166324435318,7,mpi,04103
9047,49,carnation,carnation,target,upper-right,2WQeN9gW,orderA,1,nelke,7.82,high,f,7.737166324435318,7,mpi,04103
24262,50,satellite,satellite,target,upper-left,2WQeN9gW,orderA,1,satellit,8.94,high,f,7.737166324435318,7,mpi,04103
15694,51,flounder,elderberry,dist2,upper-left,2WQeN9gW,orderA,0,flunder,6.95,high,f,7.737166324435318,7,mpi,04103
4677,52,cello,cello,target,lower-left,2WQeN9gW,orderA,1,cello,8.67,high,f,7.737166324435318,7,mpi,04103
6608,1,door,door,target,lower-left,3exQoXXu,orderB,1,tür,3.12,low,f,5.700205338809035,5,mpi,04103
3745,2,stairs,stairs,target,lower-right,3exQoXXu,orderB,1,treppe,3.25,low,f,5.700205338809035,5,mpi,04103
5043,3,eye,eye,target,upper-left,3exQoXXu,orderB,1,auge,2.69,low,f,5.700205338809035,5,mpi,04103
3711,4,desk,desk,target,lower-left,3exQoXXu,orderB,1,schreibtisch,3.2,low,f,5.700205338809035,5,mpi,04103
3578,5,star,star,target,upper-left,3exQoXXu,orderB,1,stern,3.29,low,f,5.700205338809035,5,mpi,04103
3109,6,squirrel,squirrel,target,lower-left,3exQoXXu,orderB,1,eichhörnchen,2.6,low,f,5.700205338809035,5,mpi,04103
2526,7,cap,cap,target,upper-right,3exQoXXu,orderB,1,mütze,1.95,low,f,5.700205338809035,5,mpi,04103
3527,8,telephone,telephone,target,upper-right,3exQoXXu,orderB,1,telefon,3.53,middle,f,5.700205338809035,5,mpi,04103
2494,9,strawberry,strawberry,target,upper-left,3exQoXXu,orderB,1,erdbeere,3.47,low,f,5.700205338809035,5,mpi,04103
2825,10,scissors,scissors,target,upper-right,3exQoXXu,orderB,1,schere,3.38,low,f,5.700205338809035,5,mpi,04103
2779,11,bone,bone,target,lower-right,3exQoXXu,orderB,1,knochen,4.64,middle,f,5.700205338809035,5,mpi,04103
2710,12,paintbrush,paintbrush,target,lower-left,3exQoXXu,orderB,1,pinsel,3.43,low,f,5.700205338809035,5,mpi,04103
3770,13,fryingpan,fryingpan,target,upper-left,3exQoXXu,orderB,1,pfanne,4.16,middle,f,5.700205338809035,5,mpi,04103
1828,14,carrot,carrot,target,lower-right,3exQoXXu,orderB,1,möhre,3.36,low,f,5.700205338809035,5,mpi,04103
3909,15,plane,plane,target,lower-left,3exQoXXu,orderB,1,flugzeug,3.24,low,f,5.700205338809035,5,mpi,04103
2961,16,tiger,tiger,target,upper-right,3exQoXXu,orderB,1,tiger,3.88,middle,f,5.700205338809035,5,mpi,04103
2395,17,snake,snake,target,upper-left,3exQoXXu,orderB,1,schlange,2,low,f,5.700205338809035,5,mpi,04103
2210,18,apple,apple,target,upper-left,3exQoXXu,orderB,1,apfel,2.71,low,f,5.700205338809035,5,mpi,04103
3026,19,battery,battery,target,lower-right,3exQoXXu,orderB,1,batterie,5.94,middle,f,5.700205338809035,5,mpi,04103
2577,20,flag,flag,target,lower-right,3exQoXXu,orderB,1,flagge,5.86,middle,f,5.700205338809035,5,mpi,04103
4273,21,ladder,ladder,target,upper-right,3exQoXXu,orderB,1,leiter,4.47,middle,f,5.700205338809035,5,mpi,04103
2608,22,fish,fish,target,lower-left,3exQoXXu,orderB,1,fisch,2.76,low,f,5.700205338809035,5,mpi,04103
3291,23,giraffe,giraffe,target,upper-left,3exQoXXu,orderB,1,giraffe,3.79,middle,f,5.700205338809035,5,mpi,04103
2909,24,ant,ant,target,upper-right,3exQoXXu,orderB,1,ameise,4.6,middle,f,5.700205338809035,5,mpi,04103
3324,25,bicycle,bicycle,target,upper-right,3exQoXXu,orderB,1,fahrrad,3.8,middle,f,5.700205338809035,5,mpi,04103
6508,26,ruin,ruin,target,lower-right,3exQoXXu,orderB,1,ruine,6.21,high,f,5.700205338809035,5,mpi,04103
11246,27,choir,choir,target,upper-right,3exQoXXu,orderB,1,chor,7.19,high,f,5.700205338809035,5,mpi,04103
4010,28,pineapple,pineapple,target,lower-right,3exQoXXu,orderB,1,ananas,4.1,middle,f,5.700205338809035,5,mpi,04103
2512,29,zebra,zebra,target,upper-right,3exQoXXu,orderB,1,zebra,3.65,middle,f,5.700205338809035,5,mpi,04103
1728,30,belt,belt,target,lower-right,3exQoXXu,orderB,1,gürtel,4.11,middle,f,5.700205338809035,5,mpi,04103
2061,31,mushroom,mushroom,target,lower-right,3exQoXXu,orderB,1,pilz,3.67,middle,f,5.700205338809035,5,mpi,04103
4678,32,elk,elk,target,upper-left,3exQoXXu,orderB,1,elch,6.28,high,f,5.700205338809035,5,mpi,04103
2811,33,needle,needle,target,upper-left,3exQoXXu,orderB,1,nadel,4.22,middle,f,5.700205338809035,5,mpi,04103
9626,34,arugula,dracula,dist2,upper-left,3exQoXXu,orderB,0,rucola,6.18,high,f,5.700205338809035,5,mpi,04103
2812,35,palmtree,palmtree,target,lower-left,3exQoXXu,orderB,1,palme,6.57,high,f,5.700205338809035,5,mpi,04103
2112,36,kangaroo,kangaroo,target,lower-left,3exQoXXu,orderB,1,känguru,5.89,middle,f,5.700205338809035,5,mpi,04103
3962,37,gazelle,gazelle,target,lower-right,3exQoXXu,orderB,1,gazelle,6.31,high,f,5.700205338809035,5,mpi,04103
7210,38,badger,badger,target,lower-left,3exQoXXu,orderB,1,dachs,6.17,high,f,5.700205338809035,5,mpi,04103
6727,39,chanterelle,chanterelle,target,upper-left,3exQoXXu,orderB,1,pfifferling,7.13,high,f,5.700205338809035,5,mpi,04103
16760,40,orchid,orchid,target,lower-left,3exQoXXu,orderB,1,orchidee,9.76,high,f,5.700205338809035,5,mpi,04103
3944,41,carnation,violets,dist1,lower-right,3exQoXXu,orderB,0,nelke,7.82,high,f,5.700205338809035,5,mpi,04103
3576,42,ventilator,ventilator,target,upper-right,3exQoXXu,orderB,1,ventilator,6.59,high,f,5.700205338809035,5,mpi,04103
2710,43,labyrinth,labyrinth,target,lower-left,3exQoXXu,orderB,1,labyrinth,6.63,high,f,5.700205338809035,5,mpi,04103
4277,44,ocean,ocean,target,upper-left,3exQoXXu,orderB,1,ozean,6.46,high,f,5.700205338809035,5,mpi,04103
4042,45,lobster,lobster,target,upper-right,3exQoXXu,orderB,1,hummer,8,high,f,5.700205338809035,5,mpi,04103
1927,46,cello,cello,target,lower-left,3exQoXXu,orderB,1,cello,8.67,high,f,5.700205338809035,5,mpi,04103
3496,47,kayak,kayak,target,upper-left,3exQoXXu,orderB,1,kajak,8.82,high,f,5.700205338809035,5,mpi,04103
2457,48,ruler,ruler,target,lower-left,3exQoXXu,orderB,1,lineal,4.9,middle,f,5.700205338809035,5,mpi,04103
4741,49,jaguar,panther,dist1,lower-left,3exQoXXu,orderB,0,jaguar,7.64,high,f,5.700205338809035,5,mpi,04103
2922,50,flounder,flounder,target,lower-right,3exQoXXu,orderB,1,flunder,6.95,high,f,5.700205338809035,5,mpi,04103
7515,51,satellite,satellite,target,upper-left,3exQoXXu,orderB,1,satellit,8.94,high,f,5.700205338809035,5,mpi,04103
