responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source
5571,19,ant,ant,target,upper-right,1aaesBEa,orderA,1,ameise,4.6,middle,f,7.756331279945243,7,original CLT items
4917,20,belt,belt,target,lower-right,1aaesBEa,orderA,1,gürtel,4.11,middle,f,7.756331279945243,7,original CLT items
4116,21,fryingpan,fryingpan,target,upper-left,1aaesBEa,orderA,1,pfanne,4.16,middle,f,7.756331279945243,7,new items
3706,22,zebra,zebra,target,upper-right,1aaesBEa,orderA,1,zebra,3.65,middle,f,7.756331279945243,7,original CLT items
4218,23,needle,needle,target,upper-left,1aaesBEa,orderA,1,nadel,4.22,middle,f,7.756331279945243,7,original CLT items
3229,24,bicycle,bicycle,target,upper-right,1aaesBEa,orderA,1,fahrrad,3.8,middle,f,7.756331279945243,7,original CLT items
7309,25,ladder,ladder,target,upper-right,1aaesBEa,orderA,1,leiter,4.47,middle,f,7.756331279945243,7,original CLT items
2751,26,battery,battery,target,lower-right,1aaesBEa,orderA,1,batterie,5.94,middle,f,7.756331279945243,7,original CLT items
2956,27,elk,elk,target,upper-left,1aaesBEa,orderA,1,elch,6.28,high,f,7.756331279945243,7,new items
10608,28,choir,choir,target,upper-right,1aaesBEa,orderA,1,chor,7.19,high,f,7.756331279945243,7,new items
4843,29,kangaroo,kangaroo,target,lower-left,1aaesBEa,orderA,1,känguru,5.89,middle,f,7.756331279945243,7,original CLT items
4469,30,ventilator,ventilator,target,upper-right,1aaesBEa,orderA,1,ventilator,6.59,high,f,7.756331279945243,7,new items
16594,31,arugula,arugula,target,lower-right,1aaesBEa,orderA,1,rucola,6.18,high,f,7.756331279945243,7,new items
3597,32,flag,flag,target,lower-right,1aaesBEa,orderA,1,flagge,5.86,middle,f,7.756331279945243,7,original CLT items
4747,33,giraffe,giraffe,target,upper-left,1aaesBEa,orderA,1,giraffe,3.79,middle,f,7.756331279945243,7,original CLT items
5633,34,palmtree,palmtree,target,lower-left,1aaesBEa,orderA,1,palme,6.57,high,f,7.756331279945243,7,new items
4710,35,pineapple,pineapple,target,lower-right,1aaesBEa,orderA,1,ananas,4.1,middle,f,7.756331279945243,7,original CLT items
4038,36,ocean,ocean,target,upper-left,1aaesBEa,orderA,1,ozean,6.46,high,f,7.756331279945243,7,new items
9796,37,gazelle,gazelle,target,lower-right,1aaesBEa,orderA,1,gazelle,6.31,high,f,7.756331279945243,7,new items
4182,38,ruler,ruler,target,lower-left,1aaesBEa,orderA,1,lineal,4.9,middle,f,7.756331279945243,7,original CLT items
3382,39,badger,badger,target,lower-left,1aaesBEa,orderA,1,dachs,6.17,high,f,7.756331279945243,7,new items
19137,40,chanterelle,chanterelle,target,upper-left,1aaesBEa,orderA,1,pfifferling,7.13,high,f,7.756331279945243,7,new items
9305,41,ruin,ruin,target,lower-right,1aaesBEa,orderA,1,ruine,6.21,high,f,7.756331279945243,7,new items
2639,42,labyrinth,labyrinth,target,lower-left,1aaesBEa,orderA,1,labyrinth,6.63,high,f,7.756331279945243,7,new items
2325,43,mushroom,mushroom,target,lower-right,1aaesBEa,orderA,1,pilz,3.67,middle,f,7.756331279945243,7,original CLT items
5143,44,orchid,orchid,target,lower-left,1aaesBEa,orderA,1,orchidee,9.76,high,f,7.756331279945243,7,new items
3951,45,zucchini,zucchini,target,upper-right,1aaesBEa,orderA,1,zucchini,5.95,middle,f,7.756331279945243,7,new items
7282,46,kayak,boomerang,dist3,lower-right,1aaesBEa,orderA,0,kajak,8.82,high,f,7.756331279945243,7,new items
3110,47,lobster,lobster,target,upper-right,1aaesBEa,orderA,1,hummer,8,high,f,7.756331279945243,7,new items
1980,48,jaguar,jaguar,target,lower-right,1aaesBEa,orderA,1,jaguar,7.64,high,f,7.756331279945243,7,new items
9019,49,carnation,violets,dist1,lower-right,1aaesBEa,orderA,0,nelke,7.82,high,f,7.756331279945243,7,new items
7811,50,satellite,meteorid,dist2,lower-right,1aaesBEa,orderA,0,satellit,8.94,high,f,7.756331279945243,7,new items
19885,51,flounder,flounder,target,lower-right,1aaesBEa,orderA,1,flunder,6.95,high,f,7.756331279945243,7,new items
4159,52,cello,cello,target,lower-left,1aaesBEa,orderA,1,cello,8.67,high,f,7.756331279945243,7,new items
13972,1,door,door,target,lower-left,1GuQWuLR,orderB,1,tür,3.12,low,m,5.8507871321013,5,original CLT items
12812,2,stairs,stairs,target,lower-right,1GuQWuLR,orderB,1,treppe,3.25,low,m,5.8507871321013,5,original CLT items
10418,3,eye,eye,target,upper-left,1GuQWuLR,orderB,1,auge,2.69,low,m,5.8507871321013,5,original CLT items
9287,4,desk,desk,target,lower-left,1GuQWuLR,orderB,1,schreibtisch,3.2,low,m,5.8507871321013,5,original CLT items
6707,5,star,star,target,upper-left,1GuQWuLR,orderB,1,stern,3.29,low,m,5.8507871321013,5,original CLT items
6245,6,squirrel,squirrel,target,lower-left,1GuQWuLR,orderB,1,eichhörnchen,2.6,low,m,5.8507871321013,5,original CLT items
10698,7,cap,cap,target,upper-right,1GuQWuLR,orderB,1,mütze,1.95,low,m,5.8507871321013,5,original CLT items
8133,8,telephone,telephone,target,upper-right,1GuQWuLR,orderB,1,telefon,3.53,middle,m,5.8507871321013,5,original CLT items
10074,9,strawberry,strawberry,target,upper-left,1GuQWuLR,orderB,1,erdbeere,3.47,low,m,5.8507871321013,5,original CLT items
9190,10,scissors,scissors,target,upper-right,1GuQWuLR,orderB,1,schere,3.38,low,m,5.8507871321013,5,original CLT items
15067,11,bone,bone,target,lower-right,1GuQWuLR,orderB,1,knochen,4.64,middle,m,5.8507871321013,5,original CLT items
9453,12,paintbrush,paintbrush,target,lower-left,1GuQWuLR,orderB,1,pinsel,3.43,low,m,5.8507871321013,5,original CLT items
3408,13,fryingpan,fryingpan,target,upper-left,1GuQWuLR,orderB,1,pfanne,4.16,middle,m,5.8507871321013,5,new items
4547,14,carrot,carrot,target,lower-right,1GuQWuLR,orderB,1,möhre,3.36,low,m,5.8507871321013,5,original CLT items
5511,15,plane,plane,target,lower-left,1GuQWuLR,orderB,1,flugzeug,3.24,low,m,5.8507871321013,5,new items
8257,16,tiger,tiger,target,upper-right,1GuQWuLR,orderB,1,tiger,3.88,middle,m,5.8507871321013,5,original CLT items
7908,17,snake,snake,target,upper-left,1GuQWuLR,orderB,1,schlange,2,low,m,5.8507871321013,5,original CLT items
9183,18,apple,apple,target,upper-left,1GuQWuLR,orderB,1,apfel,2.71,low,m,5.8507871321013,5,original CLT items
8759,19,battery,battery,target,lower-right,1GuQWuLR,orderB,1,batterie,5.94,middle,m,5.8507871321013,5,original CLT items
3891,20,flag,flag,target,lower-right,1GuQWuLR,orderB,1,flagge,5.86,middle,m,5.8507871321013,5,original CLT items
8067,21,ladder,ladder,target,upper-right,1GuQWuLR,orderB,1,leiter,4.47,middle,m,5.8507871321013,5,original CLT items
14134,22,fish,fish,target,lower-left,1GuQWuLR,orderB,1,fisch,2.76,low,m,5.8507871321013,5,original CLT items
8539,23,giraffe,giraffe,target,upper-left,1GuQWuLR,orderB,1,giraffe,3.79,middle,m,5.8507871321013,5,original CLT items
7843,24,ant,ant,target,upper-right,1GuQWuLR,orderB,1,ameise,4.6,middle,m,5.8507871321013,5,original CLT items
15612,25,bicycle,bicycle,target,upper-right,1GuQWuLR,orderB,1,fahrrad,3.8,middle,m,5.8507871321013,5,original CLT items
18405,26,ruin,ruin,target,lower-right,1GuQWuLR,orderB,1,ruine,6.21,high,m,5.8507871321013,5,new items
27233,27,choir,choir,target,upper-right,1GuQWuLR,orderB,1,chor,7.19,high,m,5.8507871321013,5,new items
11801,28,pineapple,pineapple,target,lower-right,1GuQWuLR,orderB,1,ananas,4.1,middle,m,5.8507871321013,5,original CLT items
13171,29,zebra,zebra,target,upper-right,1GuQWuLR,orderB,1,zebra,3.65,middle,m,5.8507871321013,5,original CLT items
7067,30,belt,belt,target,lower-right,1GuQWuLR,orderB,1,gürtel,4.11,middle,m,5.8507871321013,5,original CLT items
5161,31,mushroom,mushroom,target,lower-right,1GuQWuLR,orderB,1,pilz,3.67,middle,m,5.8507871321013,5,original CLT items
8519,32,elk,elk,target,upper-left,1GuQWuLR,orderB,1,elch,6.28,high,m,5.8507871321013,5,new items
24794,33,needle,needle,target,upper-left,1GuQWuLR,orderB,1,nadel,4.22,middle,m,5.8507871321013,5,original CLT items
17528,34,arugula,arugula,target,lower-right,1GuQWuLR,orderB,1,rucola,6.18,high,m,5.8507871321013,5,new items
7122,35,palmtree,palmtree,target,lower-left,1GuQWuLR,orderB,1,palme,6.57,high,m,5.8507871321013,5,new items
5990,36,kangaroo,kangaroo,target,lower-left,1GuQWuLR,orderB,1,känguru,5.89,middle,m,5.8507871321013,5,original CLT items
18332,37,gazelle,gazelle,target,lower-right,1GuQWuLR,orderB,1,gazelle,6.31,high,m,5.8507871321013,5,new items
9923,38,badger,badger,target,lower-left,1GuQWuLR,orderB,1,dachs,6.17,high,m,5.8507871321013,5,new items
15539,39,chanterelle,chanterelle,target,upper-left,1GuQWuLR,orderB,1,pfifferling,7.13,high,m,5.8507871321013,5,new items
30200,40,orchid,orchid,target,lower-left,1GuQWuLR,orderB,1,orchidee,9.76,high,m,5.8507871321013,5,new items
17476,41,carnation,violets,dist1,lower-right,1GuQWuLR,orderB,0,nelke,7.82,high,m,5.8507871321013,5,new items
8392,42,ventilator,ventilator,target,upper-right,1GuQWuLR,orderB,1,ventilator,6.59,high,m,5.8507871321013,5,new items
7872,43,labyrinth,labyrinth,target,lower-left,1GuQWuLR,orderB,1,labyrinth,6.63,high,m,5.8507871321013,5,new items
19475,44,ocean,ocean,target,upper-left,1GuQWuLR,orderB,1,ozean,6.46,high,m,5.8507871321013,5,new items
51307,45,lobster,lobster,target,upper-right,1GuQWuLR,orderB,1,hummer,8,high,m,5.8507871321013,5,new items
8872,46,cello,cello,target,lower-left,1GuQWuLR,orderB,1,cello,8.67,high,m,5.8507871321013,5,new items
14835,47,kayak,kayak,target,upper-left,1GuQWuLR,orderB,1,kajak,8.82,high,m,5.8507871321013,5,new items
5458,48,ruler,ruler,target,lower-left,1GuQWuLR,orderB,1,lineal,4.9,middle,m,5.8507871321013,5,original CLT items
20328,49,jaguar,jaguar,target,lower-right,1GuQWuLR,orderB,1,jaguar,7.64,high,m,5.8507871321013,5,new items
54952,50,flounder,flounder,target,lower-right,1GuQWuLR,orderB,1,flunder,6.95,high,m,5.8507871321013,5,new items
11846,51,satellite,satellite,target,upper-left,1GuQWuLR,orderB,1,satellit,8.94,high,m,5.8507871321013,5,new items
10274,52,zucchini,zucchini,target,upper-right,1GuQWuLR,orderB,1,zucchini,5.95,middle,m,5.8507871321013,5,new items
8304,1,door,door,target,lower-left,1pputetn,orderB,1,tür,3.12,low,m,7.753593429158111,7,original CLT items
4211,2,stairs,stairs,target,lower-right,1pputetn,orderB,1,treppe,3.25,low,m,7.753593429158111,7,original CLT items
5261,3,eye,eye,target,upper-left,1pputetn,orderB,1,auge,2.69,low,m,7.753593429158111,7,original CLT items
4499,4,desk,desk,target,lower-left,1pputetn,orderB,1,schreibtisch,3.2,low,m,7.753593429158111,7,original CLT items
5010,5,star,star,target,upper-left,1pputetn,orderB,1,stern,3.29,low,m,7.753593429158111,7,original CLT items
2752,6,squirrel,squirrel,target,lower-left,1pputetn,orderB,1,eichhörnchen,2.6,low,m,7.753593429158111,7,original CLT items
2979,7,cap,cap,target,upper-right,1pputetn,orderB,1,mütze,1.95,low,m,7.753593429158111,7,original CLT items
3183,8,telephone,telephone,target,upper-right,1pputetn,orderB,1,telefon,3.53,middle,m,7.753593429158111,7,original CLT items
3252,9,strawberry,strawberry,target,upper-left,1pputetn,orderB,1,erdbeere,3.47,low,m,7.753593429158111,7,original CLT items
2669,10,scissors,scissors,target,upper-right,1pputetn,orderB,1,schere,3.38,low,m,7.753593429158111,7,original CLT items
3082,11,bone,bone,target,lower-right,1pputetn,orderB,1,knochen,4.64,middle,m,7.753593429158111,7,original CLT items
2829,12,paintbrush,paintbrush,target,lower-left,1pputetn,orderB,1,pinsel,3.43,low,m,7.753593429158111,7,original CLT items
3528,13,fryingpan,fryingpan,target,upper-left,1pputetn,orderB,1,pfanne,4.16,middle,m,7.753593429158111,7,new items
2804,14,carrot,carrot,target,lower-right,1pputetn,orderB,1,möhre,3.36,low,m,7.753593429158111,7,original CLT items
6890,15,plane,plane,target,lower-left,1pputetn,orderB,1,flugzeug,3.24,low,m,7.753593429158111,7,new items
4743,16,tiger,tiger,target,upper-right,1pputetn,orderB,1,tiger,3.88,middle,m,7.753593429158111,7,original CLT items
3609,17,snake,snake,target,upper-left,1pputetn,orderB,1,schlange,2,low,m,7.753593429158111,7,original CLT items
2856,18,apple,apple,target,upper-left,1pputetn,orderB,1,apfel,2.71,low,m,7.753593429158111,7,original CLT items
4227,19,battery,battery,target,lower-right,1pputetn,orderB,1,batterie,5.94,middle,m,7.753593429158111,7,original CLT items
3546,20,flag,flag,target,lower-right,1pputetn,orderB,1,flagge,5.86,middle,m,7.753593429158111,7,original CLT items
3639,21,ladder,ladder,target,upper-right,1pputetn,orderB,1,leiter,4.47,middle,m,7.753593429158111,7,original CLT items
3556,22,fish,fish,target,lower-left,1pputetn,orderB,1,fisch,2.76,low,m,7.753593429158111,7,original CLT items
6992,23,giraffe,giraffe,target,upper-left,1pputetn,orderB,1,giraffe,3.79,middle,m,7.753593429158111,7,original CLT items
4040,24,ant,ant,target,upper-right,1pputetn,orderB,1,ameise,4.6,middle,m,7.753593429158111,7,original CLT items
4021,25,bicycle,bicycle,target,upper-right,1pputetn,orderB,1,fahrrad,3.8,middle,m,7.753593429158111,7,original CLT items
14936,26,ruin,ruin,target,lower-right,1pputetn,orderB,1,ruine,6.21,high,m,7.753593429158111,7,new items
8705,27,choir,choir,target,upper-right,1pputetn,orderB,1,chor,7.19,high,m,7.753593429158111,7,new items
2800,28,pineapple,pineapple,target,lower-right,1pputetn,orderB,1,ananas,4.1,middle,m,7.753593429158111,7,original CLT items
3256,29,zebra,zebra,target,upper-right,1pputetn,orderB,1,zebra,3.65,middle,m,7.753593429158111,7,original CLT items
8422,30,belt,belt,target,lower-right,1pputetn,orderB,1,gürtel,4.11,middle,m,7.753593429158111,7,original CLT items
8297,31,mushroom,mushroom,target,lower-right,1pputetn,orderB,1,pilz,3.67,middle,m,7.753593429158111,7,original CLT items
4008,32,elk,elk,target,upper-left,1pputetn,orderB,1,elch,6.28,high,m,7.753593429158111,7,new items
2992,33,needle,needle,target,upper-left,1pputetn,orderB,1,nadel,4.22,middle,m,7.753593429158111,7,original CLT items
13695,34,arugula,arugula,target,lower-right,1pputetn,orderB,1,rucola,6.18,high,m,7.753593429158111,7,new items
6884,35,palmtree,palmtree,target,lower-left,1pputetn,orderB,1,palme,6.57,high,m,7.753593429158111,7,new items
2465,36,kangaroo,kangaroo,target,lower-left,1pputetn,orderB,1,känguru,5.89,middle,m,7.753593429158111,7,original CLT items
10253,37,gazelle,deer,dist1,upper-right,1pputetn,orderB,0,gazelle,6.31,high,m,7.753593429158111,7,new items
2358,38,badger,raccoon,dist1,lower-right,1pputetn,orderB,0,dachs,6.17,high,m,7.753593429158111,7,new items
16672,39,chanterelle,chanterelle,target,upper-left,1pputetn,orderB,1,pfifferling,7.13,high,m,7.753593429158111,7,new items
9678,40,orchid,orchid,target,lower-left,1pputetn,orderB,1,orchidee,9.76,high,m,7.753593429158111,7,new items
31982,41,carnation,violets,dist1,lower-right,1pputetn,orderB,0,nelke,7.82,high,m,7.753593429158111,7,new items
3489,42,ventilator,ventilator,target,upper-right,1pputetn,orderB,1,ventilator,6.59,high,m,7.753593429158111,7,new items
3111,43,labyrinth,labyrinth,target,lower-left,1pputetn,orderB,1,labyrinth,6.63,high,m,7.753593429158111,7,new items
3567,44,ocean,ocean,target,upper-left,1pputetn,orderB,1,ozean,6.46,high,m,7.753593429158111,7,new items
3263,45,lobster,lobster,target,upper-right,1pputetn,orderB,1,hummer,8,high,m,7.753593429158111,7,new items
4880,46,cello,harp,dist1,lower-right,1pputetn,orderB,0,cello,8.67,high,m,7.753593429158111,7,new items
16207,47,kayak,kayak,target,upper-left,1pputetn,orderB,1,kajak,8.82,high,m,7.753593429158111,7,new items
2859,48,ruler,ruler,target,lower-left,1pputetn,orderB,1,lineal,4.9,middle,m,7.753593429158111,7,original CLT items
9643,49,jaguar,panther,dist1,lower-left,1pputetn,orderB,0,jaguar,7.64,high,m,7.753593429158111,7,new items
5468,50,flounder,flounder,target,lower-right,1pputetn,orderB,1,flunder,6.95,high,m,7.753593429158111,7,new items
5324,51,satellite,satellite,target,upper-left,1pputetn,orderB,1,satellit,8.94,high,m,7.753593429158111,7,new items
4063,52,zucchini,zucchini,target,upper-right,1pputetn,orderB,1,zucchini,5.95,middle,m,7.753593429158111,7,new items
3627,1,squirrel,squirrel,target,lower-left,1VTSBPTe,orderA,1,eichhörnchen,2.6,low,f,5.768651608487337,5,original CLT items
3520,2,cap,cap,target,upper-right,1VTSBPTe,orderA,1,mütze,1.95,low,f,5.768651608487337,5,original CLT items
3051,3,door,door,target,lower-left,1VTSBPTe,orderA,1,tür,3.12,low,f,5.768651608487337,5,original CLT items
2882,4,stairs,stairs,target,lower-right,1VTSBPTe,orderA,1,treppe,3.25,low,f,5.768651608487337,5,original CLT items
6045,5,desk,desk,target,lower-left,1VTSBPTe,orderA,1,schreibtisch,3.2,low,f,5.768651608487337,5,original CLT items
2317,6,strawberry,strawberry,target,upper-left,1VTSBPTe,orderA,1,erdbeere,3.47,low,f,5.768651608487337,5,original CLT items
1625,7,eye,eye,target,upper-left,1VTSBPTe,orderA,1,auge,2.69,low,f,5.768651608487337,5,original CLT items
3787,8,plane,plane,target,lower-left,1VTSBPTe,orderA,1,flugzeug,3.24,low,f,5.768651608487337,5,new items
4084,9,paintbrush,paintbrush,target,lower-left,1VTSBPTe,orderA,1,pinsel,3.43,low,f,5.768651608487337,5,original CLT items
3314,10,telephone,telephone,target,upper-right,1VTSBPTe,orderA,1,telefon,3.53,middle,f,5.768651608487337,5,original CLT items
2806,11,snake,snake,target,upper-left,1VTSBPTe,orderA,1,schlange,2,low,f,5.768651608487337,5,original CLT items
3367,12,carrot,carrot,target,lower-right,1VTSBPTe,orderA,1,möhre,3.36,low,f,5.768651608487337,5,original CLT items
1803,13,star,star,target,upper-left,1VTSBPTe,orderA,1,stern,3.29,low,f,5.768651608487337,5,original CLT items
2887,14,scissors,scissors,target,upper-right,1VTSBPTe,orderA,1,schere,3.38,low,f,5.768651608487337,5,original CLT items
2486,15,tiger,tiger,target,upper-right,1VTSBPTe,orderA,1,tiger,3.88,middle,f,5.768651608487337,5,original CLT items
1371,16,bone,bone,target,lower-right,1VTSBPTe,orderA,1,knochen,4.64,middle,f,5.768651608487337,5,original CLT items
1586,17,apple,apple,target,upper-left,1VTSBPTe,orderA,1,apfel,2.71,low,f,5.768651608487337,5,original CLT items
2858,18,fish,fish,target,lower-left,1VTSBPTe,orderA,1,fisch,2.76,low,f,5.768651608487337,5,original CLT items
1929,19,ant,ant,target,upper-right,1VTSBPTe,orderA,1,ameise,4.6,middle,f,5.768651608487337,5,original CLT items
2114,20,belt,belt,target,lower-right,1VTSBPTe,orderA,1,gürtel,4.11,middle,f,5.768651608487337,5,original CLT items
3917,21,fryingpan,fryingpan,target,upper-left,1VTSBPTe,orderA,1,pfanne,4.16,middle,f,5.768651608487337,5,new items
2819,22,zebra,zebra,target,upper-right,1VTSBPTe,orderA,1,zebra,3.65,middle,f,5.768651608487337,5,original CLT items
3641,23,needle,needle,target,upper-left,1VTSBPTe,orderA,1,nadel,4.22,middle,f,5.768651608487337,5,original CLT items
3188,24,bicycle,bicycle,target,upper-right,1VTSBPTe,orderA,1,fahrrad,3.8,middle,f,5.768651608487337,5,original CLT items
5397,25,ladder,ladder,target,upper-right,1VTSBPTe,orderA,1,leiter,4.47,middle,f,5.768651608487337,5,original CLT items
6980,26,battery,battery,target,lower-right,1VTSBPTe,orderA,1,batterie,5.94,middle,f,5.768651608487337,5,original CLT items
47497,27,elk,elk,target,upper-left,1VTSBPTe,orderA,1,elch,6.28,high,f,5.768651608487337,5,new items
88073,28,choir,orchestra,dist1,lower-right,1VTSBPTe,orderA,0,chor,7.19,high,f,5.768651608487337,5,new items
2418,29,kangaroo,kangaroo,target,lower-left,1VTSBPTe,orderA,1,känguru,5.89,middle,f,5.768651608487337,5,original CLT items
4041,30,ventilator,ventilator,target,upper-right,1VTSBPTe,orderA,1,ventilator,6.59,high,f,5.768651608487337,5,new items
50648,31,arugula,dracula,dist2,upper-left,1VTSBPTe,orderA,0,rucola,6.18,high,f,5.768651608487337,5,new items
